Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,Nominee,Winner,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science Fiction,Genre_TV Movie,Genre_Thriller,Genre_War,Genre_Western
Upgraded,2024,7.186,947,0,0,1014590,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Us,2019,7.0,7798,20000000,256067149,458723,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Vacation,2015,6.304,3863,31000000,104400000,296099,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Valerian and the City of a Thousand Planets,2017,6.631,7762,177200000,225973340,339964,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Venom,2018,6.827,16842,116000000,856085151,335983,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Venom: Let There Be Carnage,2021,6.8,10869,110000000,506863592,580489,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Venom: The Last Dance,2024,6.683,3843,120000000,478937618,912649,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Vice,2018,7.015,3484,60000000,76100000,429197,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Victor Frankenstein,2015,5.948,2202,40000000,34200000,228066,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
Violent Night,2022,7.237,2378,20000000,75734910,899112,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Vivarium,2019,6.045,2360,4000000,488000,458305,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
War Dogs,2016,6.928,5238,50000000,86234523,308266,0,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
War for the Planet of the Apes,2017,7.211,9439,150000000,490719763,281338,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
Warcraft,2016,6.39,7060,160000000,433677183,68735,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
We Are Your Friends,2015,6.8,2402,6000000,11100000,301351,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
We Live in Time,2024,7.259,1103,20000000,37182814,1100099,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Weathering with You,2019,8.0,2495,0,186965409,568160,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
Werewolf by Night,2022,6.978,1434,0,0,894205,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
West Side Story,2021,6.956,1694,100000000,76016171,511809,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
What Happened to Monday,2017,7.155,6286,20000000,27975429,406990,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
When Evil Lurks,2023,7.208,1307,0,2090252,744857,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
When We First Met,2018,6.56,2328,10000000,0,433310,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Where the Crawdads Sing,2022,7.543,2095,24000000,144353965,682507,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
Why Him?,2016,6.38,4295,38000000,118102725,356305,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wicked,2024,6.9,2547,150000000,757961815,402431,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
Widows,2018,6.486,2396,42000000,73900000,401469,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Wind River,2017,7.434,5545,11000000,44998252,395834,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
Winnie the Pooh: Blood and Honey,2023,4.993,1512,100000,7717044,980078,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Wish,2023,6.3,1687,175000000,254997360,1022796,0,0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Wolfs,2024,6.546,1269,80000000,0,877817,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wolfwalkers,2020,8.205,1305,12000000,1310720,441130,0,0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Woman of the Hour,2024,6.4,900,836057,0,835113,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Women Talking,2022,6.861,661,20000000,7589419,777245,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Wonder,2017,8.1,8097,20000000,315025930,406997,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Wonder Woman,2017,7.214,20528,149000000,823970682,297762,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wonder Woman 1984,2020,6.391,8817,200000000,169601036,464052,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wonka,2023,7.053,4118,125000000,634502312,787699,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Work It,2020,7.506,1198,0,0,612706,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Wrath of Man,2021,7.592,5811,40000000,103966489,637649,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
X,2022,6.734,3728,1000000,15113105,760104,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
X-Men: Apocalypse,2016,6.517,13441,178000000,543934787,246655,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
xXx: Return of Xander Cage,2017,6.1,9120,85000000,346118277,47971,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yesterday,2019,6.688,4109,26000000,154608856,515195,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
You Were Never Really Here,2017,6.545,2934,17000000,9400000,398181,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Your Fault,2024,7.132,1454,0,0,1156593,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Your Name.,2016,8.479,12101,0,358000000,372058,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Youth,2015,6.9,2144,13360000,2000000,310593,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Zack Snyder's Justice League,2021,8.103,10482,70000000,0,791373,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Zombieland: Double Tap,2019,6.912,6022,42000000,122810399,338967,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Zootopia,2016,7.8,17070,150000000,1025521689,269149,0,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
